"No.","Time","Source","Destination","Protocol","Length","Info"
"512103","2016-09-25 21:49:26.730129","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=19323/31563, ttl=64 (reply in 512104)"
"512105","2016-09-25 21:49:26.739765","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=19323/31563, ttl=64 (reply in 512106)"
"512107","2016-09-25 21:49:26.750057","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=19323/31563, ttl=64 (reply in 512108)"
"512109","2016-09-25 21:49:26.762758","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=19323/31563, ttl=64 (reply in 512110)"
"512111","2016-09-25 21:49:26.765456","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=19323/31563, ttl=64 (reply in 512112)"
"512113","2016-09-25 21:49:26.769455","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=19323/31563, ttl=64 (reply in 512114)"
"512115","2016-09-25 21:49:26.774403","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=19323/31563, ttl=64 (reply in 512116)"
"512117","2016-09-25 21:49:26.777104","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=19323/31563, ttl=64 (reply in 512118)"
"512119","2016-09-25 21:49:26.787115","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x6797 A www.example.com"
"512121","2016-09-25 21:49:26.788835","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x2229 AAAA www.example.com"
"512123","2016-09-25 21:49:26.823097","192.168.1.240","93.184.216.34","TCP","74","53822  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=28474789 TSecr=0 WS=16"
"512126","2016-09-25 21:49:26.972404","192.168.1.240","93.184.216.34","TCP","66","53822  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=28474828 TSecr=2652919149"
"512127","2016-09-25 21:49:26.972968","192.168.1.240","93.184.216.34","TCP","66","53822  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=28474828 TSecr=2652919149"
"512128","2016-09-25 21:49:26.974926","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x38f9 A www.example.net"
"512129","2016-09-25 21:49:26.975087","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xc4ec AAAA www.example.net"
"512132","2016-09-25 21:49:26.990523","192.168.1.240","93.184.216.34","TCP","74","53823  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=28474832 TSecr=0 WS=16"
"512135","2016-09-25 21:49:27.125003","192.168.1.240","93.184.216.34","TCP","66","53822  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=28474867 TSecr=2652919187"
"512137","2016-09-25 21:49:27.136485","192.168.1.240","93.184.216.34","TCP","66","53823  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=28474870 TSecr=2496180273"
"512138","2016-09-25 21:49:27.137145","192.168.1.240","93.184.216.34","TCP","66","53823  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=28474870 TSecr=2496180273"
"512139","2016-09-25 21:49:27.138934","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x67b9 A www.example.org"
"512140","2016-09-25 21:49:27.139774","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x226d AAAA www.example.org"
"512143","2016-09-25 21:49:27.154413","192.168.1.240","93.184.216.34","TCP","74","53824  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=28474874 TSecr=0 WS=16"
"512145","2016-09-25 21:49:27.288850","192.168.1.240","93.184.216.34","TCP","66","53823  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=28474909 TSecr=2496180309"
"512147","2016-09-25 21:49:27.301268","192.168.1.240","93.184.216.34","TCP","66","53824  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=28474912 TSecr=2802438522"
"512148","2016-09-25 21:49:27.301388","192.168.1.240","93.184.216.34","TCP","66","53824  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=28474912 TSecr=2802438522"
"512150","2016-09-25 21:49:27.453014","192.168.1.240","93.184.216.34","TCP","66","53824  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=28474951 TSecr=2802438558"
"512172","2016-09-25 21:49:32.034904","192.168.1.240","176.32.98.204","TCP","54","46875  >  443 [ACK] Seq=10713 Ack=10583 Win=27744 Len=0"
"512173","2016-09-25 21:49:32.035448","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"512197","2016-09-25 21:49:36.838122","192.168.1.240","96.244.96.19","NTP","90","NTP Version 4, client"
"512219","2016-09-25 21:49:42.066014","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"512224","2016-09-25 21:49:43.614269","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"512277","2016-09-25 21:49:52.833134","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"512308","2016-09-25 21:50:02.062782","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"512311","2016-09-25 21:50:02.088729","192.168.1.240","198.38.16.1","NTP","90","NTP Version 4, client"
"512315","2016-09-25 21:50:02.327584","192.168.1.240","176.32.98.204","TCP","54","46875  >  443 [ACK] Seq=10795 Ack=10624 Win=27744 Len=0"
"512369","2016-09-25 21:50:10.640549","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"512431","2016-09-25 21:50:19.859602","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"512632","2016-09-25 21:50:28.349781","192.168.1.240","96.244.96.19","NTP","90","NTP Version 4, client"
"512642","2016-09-25 21:50:32.039198","192.168.1.240","176.32.98.204","TCP","54","46875  >  443 [ACK] Seq=10795 Ack=10665 Win=27744 Len=0"
"512643","2016-09-25 21:50:32.039315","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"512650","2016-09-25 21:50:33.573567","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"512672","2016-09-25 21:50:37.670484","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"512708","2016-09-25 21:50:46.886153","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"512719","2016-09-25 21:50:50.722390","192.168.1.240","72.21.207.109","TLSv1","91","Encrypted Alert"
"512720","2016-09-25 21:50:50.755118","192.168.1.240","72.21.207.109","TCP","54","43009  >  443 [RST, ACK] Seq=2997 Ack=3238 Win=13152 Len=0"
"512721","2016-09-25 21:50:50.755587","192.168.1.240","192.168.1.1","DNS","88","Standard query 0xdc73 A device-metrics-us.amazon.com"
"512724","2016-09-25 21:50:51.039396","192.168.1.240","54.239.26.180","TCP","74","37637  >  443 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=28496349 TSecr=0 WS=16"
"512726","2016-09-25 21:50:51.249441","192.168.1.240","54.239.26.180","TCP","54","37637  >  443 [ACK] Seq=1 Ack=1 Win=4384 Len=0"
"512727","2016-09-25 21:50:51.383594","192.168.1.240","54.239.26.180","TLSv1","571","Client Hello"
"512747","2016-09-25 21:50:51.601961","192.168.1.240","54.239.26.180","TCP","54","37637  >  443 [ACK] Seq=518 Ack=1461 Win=7312 Len=0"
"512748","2016-09-25 21:50:51.602051","192.168.1.240","54.239.26.180","TCP","54","37637  >  443 [ACK] Seq=518 Ack=2921 Win=10224 Len=0"
"512749","2016-09-25 21:50:51.602118","192.168.1.240","54.239.26.180","TCP","54","37637  >  443 [ACK] Seq=518 Ack=2976 Win=10224 Len=0"
"512750","2016-09-25 21:50:51.613597","192.168.1.240","54.239.26.180","TLSv1","380","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"512755","2016-09-25 21:50:51.840004","192.168.1.240","54.239.26.180","TCP","54","37637  >  443 [ACK] Seq=844 Ack=3035 Win=10224 Len=0"
"512756","2016-09-25 21:50:51.845610","192.168.1.240","54.239.26.180","TLSv1","1514","Application Data"
"512757","2016-09-25 21:50:51.845710","192.168.1.240","54.239.26.180","TLSv1","396","Application Data"
"512759","2016-09-25 21:50:52.061921","192.168.1.240","54.239.26.180","TLSv1","368","Application Data, Application Data"
"512762","2016-09-25 21:50:52.323374","192.168.1.240","54.239.26.180","TCP","54","37637  >  443 [ACK] Seq=2960 Ack=3200 Win=13152 Len=0"
"512771","2016-09-25 21:50:53.433877","192.168.1.240","54.239.26.180","TCP","54","37637  >  443 [ACK] Seq=2960 Ack=3237 Win=13152 Len=0"
"512772","2016-09-25 21:50:53.471695","192.168.1.240","54.239.26.180","TCP","54","37637  >  443 [ACK] Seq=2960 Ack=3238 Win=13152 Len=0"
"512773","2016-09-25 21:50:53.610551","192.168.1.240","176.32.98.204","TLSv1.2","154","Application Data"
"512820","2016-09-25 21:51:04.698007","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"512869","2016-09-25 21:51:13.912585","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"512923","2016-09-25 21:51:22.624418","192.168.1.240","96.244.96.19","NTP","90","NTP Version 4, client"
"512928","2016-09-25 21:51:23.663269","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"512931","2016-09-25 21:51:23.929705","192.168.1.240","176.32.98.204","TCP","54","46875  >  443 [ACK] Seq=10977 Ack=10706 Win=27744 Len=0"
"512945","2016-09-25 21:51:27.862345","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"512959","2016-09-25 21:51:31.724473","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"512961","2016-09-25 21:51:32.035685","192.168.1.240","176.32.98.204","TCP","54","46875  >  443 [ACK] Seq=10977 Ack=10747 Win=27744 Len=0"
"512962","2016-09-25 21:51:32.035793","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"512999","2016-09-25 21:51:40.878129","192.168.1.240","206.108.0.132","NTP","90","NTP Version 4, client"
"513000","2016-09-25 21:51:40.939275","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"513074","2016-09-25 21:51:58.749084","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"513083","2016-09-25 21:52:02.065568","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"513087","2016-09-25 21:52:02.784496","192.168.1.240","176.32.98.204","TCP","54","46875  >  443 [ACK] Seq=11059 Ack=10788 Win=27744 Len=0"
"513107","2016-09-25 21:52:07.291901","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"513109","2016-09-25 21:52:07.964491","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"513136","2016-09-25 21:52:16.130861","192.168.1.240","96.244.96.19","NTP","90","NTP Version 4, client"
"513205","2016-09-25 21:52:25.782499","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"513256","2016-09-25 21:52:32.038842","192.168.1.240","176.32.98.204","TCP","54","46875  >  443 [ACK] Seq=11059 Ack=10829 Win=27744 Len=0"
"513257","2016-09-25 21:52:32.038960","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"513271","2016-09-25 21:52:34.991148","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"513354","2016-09-25 21:52:52.808896","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"513389","2016-09-25 21:53:02.022437","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"513390","2016-09-25 21:53:02.067647","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"513395","2016-09-25 21:53:02.522038","192.168.1.240","176.32.98.204","TLSv1.2","95","[TCP Spurious Retransmission] , Application Data"
"513398","2016-09-25 21:53:02.795349","192.168.1.240","176.32.98.204","TCP","54","46875  >  443 [ACK] Seq=11141 Ack=10870 Win=27744 Len=0"
"513566","2016-09-25 21:53:07.291696","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"513581","2016-09-25 21:53:10.427901","192.168.1.240","96.244.96.19","NTP","90","NTP Version 4, client"
"513617","2016-09-25 21:53:19.836082","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"513680","2016-09-25 21:53:29.042087","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"513693","2016-09-25 21:53:32.039346","192.168.1.240","176.32.98.204","TCP","54","46875  >  443 [ACK] Seq=11141 Ack=10911 Win=27744 Len=0"
"513694","2016-09-25 21:53:32.039455","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"513791","2016-09-25 21:53:46.861869","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"513824","2016-09-25 21:53:56.063651","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"513862","2016-09-25 21:54:02.068473","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"513867","2016-09-25 21:54:02.335733","192.168.1.240","176.32.98.204","TCP","54","46875  >  443 [ACK] Seq=11223 Ack=10952 Win=27744 Len=0"
"513871","2016-09-25 21:54:02.706842","192.168.1.240","96.244.96.19","NTP","90","NTP Version 4, client"
"513892","2016-09-25 21:54:07.299410","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"513919","2016-09-25 21:54:13.889001","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"513974","2016-09-25 21:54:23.088271","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"513988","2016-09-25 21:54:26.639871","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 513989)"
"513990","2016-09-25 21:54:26.651134","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 513991)"
"513992","2016-09-25 21:54:26.654658","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 513993)"
"513994","2016-09-25 21:54:26.658700","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 513995)"
"513996","2016-09-25 21:54:26.662697","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 513997)"
"513998","2016-09-25 21:54:26.666628","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 513999)"
"514000","2016-09-25 21:54:26.670616","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 514001)"
"514002","2016-09-25 21:54:26.675487","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 514003)"
"514004","2016-09-25 21:54:26.678277","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 514005)"
"514006","2016-09-25 21:54:26.682035","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 514007)"
"514008","2016-09-25 21:54:26.686899","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 514009)"
"514010","2016-09-25 21:54:26.693768","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 514011)"
"514012","2016-09-25 21:54:26.697983","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 514013)"
"514014","2016-09-25 21:54:26.727086","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 514015)"
"514016","2016-09-25 21:54:26.736798","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 514017)"
"514018","2016-09-25 21:54:26.742313","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 514019)"
"514020","2016-09-25 21:54:26.744671","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 514021)"
"514022","2016-09-25 21:54:26.748707","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 514023)"
"514024","2016-09-25 21:54:26.752536","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 514025)"
"514026","2016-09-25 21:54:26.756426","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=52743/1998, ttl=64 (reply in 514027)"
"514028","2016-09-25 21:54:26.764259","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x97f7 A www.example.com"
"514029","2016-09-25 21:54:26.764415","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x82e9 AAAA www.example.com"
"514032","2016-09-25 21:54:26.777693","192.168.1.240","93.184.216.34","TCP","74","46712  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=28551578 TSecr=0 WS=16"
"514035","2016-09-25 21:54:26.924383","192.168.1.240","93.184.216.34","TCP","66","46712  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=28551616 TSecr=2496255218"
"514036","2016-09-25 21:54:26.926870","192.168.1.240","93.184.216.34","TCP","66","46712  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=28551616 TSecr=2496255218"
"514037","2016-09-25 21:54:26.926965","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xf172 A www.example.net"
"514038","2016-09-25 21:54:26.927102","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x36e0 AAAA www.example.net"
"514041","2016-09-25 21:54:26.955285","192.168.1.240","93.184.216.34","TCP","74","46713  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=28551624 TSecr=0 WS=16"
"514042","2016-09-25 21:54:26.998782","192.168.1.240","107.170.224.8","NTP","90","NTP Version 4, client"
"514044","2016-09-25 21:54:27.076627","192.168.1.240","93.184.216.34","TCP","66","46712  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=28551655 TSecr=2496255255"
"514046","2016-09-25 21:54:27.100051","192.168.1.240","93.184.216.34","TCP","66","46713  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=28551661 TSecr=53001010"
"514047","2016-09-25 21:54:27.100574","192.168.1.240","93.184.216.34","TCP","66","46713  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=28551661 TSecr=53001010"
"514049","2016-09-25 21:54:27.102649","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x10de A www.example.org"
"514050","2016-09-25 21:54:27.102807","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x74b6 AAAA www.example.org"
"514053","2016-09-25 21:54:27.125461","192.168.1.240","93.184.216.34","TCP","74","46714  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=28551667 TSecr=0 WS=16"
"514057","2016-09-25 21:54:27.252352","192.168.1.240","93.184.216.34","TCP","66","46713  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=28551700 TSecr=53001046"
"514059","2016-09-25 21:54:27.275741","192.168.1.240","93.184.216.34","TCP","66","46714  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=28551706 TSecr=2395449517"
"514060","2016-09-25 21:54:27.275874","192.168.1.240","93.184.216.34","TCP","66","46714  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=28551706 TSecr=2395449517"
"514064","2016-09-25 21:54:27.428162","192.168.1.240","93.184.216.34","TCP","66","46714  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=28551745 TSecr=2395449555"
"514096","2016-09-25 21:54:32.033595","192.168.1.240","176.32.98.204","TCP","54","46875  >  443 [ACK] Seq=11223 Ack=10993 Win=27744 Len=0"
"514097","2016-09-25 21:54:32.034145","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"514138","2016-09-25 21:54:40.918833","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"514178","2016-09-25 21:54:50.115457","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"514223","2016-09-25 21:55:02.066662","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"514226","2016-09-25 21:55:02.330033","192.168.1.240","176.32.98.204","TCP","54","46875  >  443 [ACK] Seq=11305 Ack=11034 Win=27744 Len=0"
"514231","2016-09-25 21:55:03.193753","192.168.1.240","198.38.16.1","NTP","90","NTP Version 4, client"
"514250","2016-09-25 21:55:07.295026","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"514253","2016-09-25 21:55:07.946316","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"514294","2016-09-25 21:55:17.142644","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"514360","2016-09-25 21:55:32.035072","192.168.1.240","176.32.98.204","TCP","54","46875  >  443 [ACK] Seq=11305 Ack=11075 Win=27744 Len=0"
"514361","2016-09-25 21:55:32.035186","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"514383","2016-09-25 21:55:34.971501","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"514428","2016-09-25 21:55:44.162595","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"514574","2016-09-25 21:56:01.994479","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"514576","2016-09-25 21:56:02.064463","192.168.1.240","176.32.98.204","TLSv1.2","95","Application Data"
"514579","2016-09-25 21:56:02.327264","192.168.1.240","176.32.98.204","TCP","54","46875  >  443 [ACK] Seq=11387 Ack=11116 Win=27744 Len=0"
"514600","2016-09-25 21:56:07.290831","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"514612","2016-09-25 21:56:11.189551","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"514636","2016-09-25 21:56:16.120860","192.168.1.240","176.32.98.204","TLSv1.2","85","Encrypted Alert"
"514637","2016-09-25 21:56:16.152614","192.168.1.240","176.32.98.204","TCP","54","46875  >  443 [FIN, ACK] Seq=11418 Ack=11116 Win=27744 Len=0"
"514638","2016-09-25 21:56:16.221405","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514639)"
"514640","2016-09-25 21:56:16.225300","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514641)"
"514642","2016-09-25 21:56:16.229006","192.168.1.240","224.0.0.22","IGMPv3","54","Membership Report / Leave group 239.255.255.250"
"514643","2016-09-25 21:56:16.229092","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514644)"
"514645","2016-09-25 21:56:16.234334","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514646)"
"514647","2016-09-25 21:56:16.237754","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514648)"
"514649","2016-09-25 21:56:16.245958","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514650)"
"514651","2016-09-25 21:56:16.263566","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514652)"
"514653","2016-09-25 21:56:16.277331","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514654)"
"514655","2016-09-25 21:56:16.280200","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514656)"
"514657","2016-09-25 21:56:16.283271","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514658)"
"514659","2016-09-25 21:56:16.291709","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514660)"
"514661","2016-09-25 21:56:16.304352","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514662)"
"514663","2016-09-25 21:56:16.318118","192.168.1.240","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"514664","2016-09-25 21:56:16.328528","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514665)"
"514666","2016-09-25 21:56:16.335756","192.168.1.240","8.8.8.8","DNS","80","Standard query 0xda1d A pindorama.amazon.com"
"514669","2016-09-25 21:56:16.338138","192.168.1.240","176.32.98.204","TCP","54","46875  >  443 [RST] Seq=11418 Win=0 Len=0"
"514670","2016-09-25 21:56:16.338235","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514671)"
"514672","2016-09-25 21:56:16.342140","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514674)"
"514673","2016-09-25 21:56:16.342237","192.168.1.240","176.32.100.25","TCP","74","58290  >  443 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=28579627 TSecr=0 WS=16"
"514675","2016-09-25 21:56:16.346029","192.168.1.240","224.0.0.22","IGMPv3","54","Membership Report / Join group 239.255.255.250 for any sources"
"514676","2016-09-25 21:56:16.349408","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514677)"
"514678","2016-09-25 21:56:16.353582","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514679)"
"514680","2016-09-25 21:56:16.357249","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514681)"
"514682","2016-09-25 21:56:16.361259","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514683)"
"514684","2016-09-25 21:56:16.365259","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=16521/35136, ttl=64 (reply in 514685)"
"514687","2016-09-25 21:56:16.372948","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x2e92 A www.example.com"
